,serialno,insp,RT,DIVISION,puma00,puma10,REGION,ST,ADJHSG,ADJINC,WGTP,NP,TYPE,ACR,AGS,BATH,BDSP,BLD,BUS,CONP,ELEP,FS,FULP,GASP,HFL,MHP,MRGI,MRGP,MRGT,MRGX,REFR,RMSP,RNTM,RNTP,RWAT,RWATPR,SINK,SMP,STOV,TEL,TEN,TOIL,VACS,VALP,VEH,WATP,YBL,FES,FINCP,FPARC,GRNTP,GRPIP,HHL,HHT,HINCP,HUGCL,HUPAC,HUPAOC,HUPARC,KIT,LNGI,MULTG,MV,NOC,NPF,NPP,NR,NRC,OCPIP,PARTNER,PLM,PSF,R18,R60,R65,RESMODE,SMOCP,SMX,SRNT,SVAL,TAXP,WIF,WKEXREL,WORKSTAT,FACRP,FAGSP,FBATHP,FBDSP,FBLDP,FBUSP,FCONP,FELEP,FFSP,FFULP,FGASP,FHFLP,FINSP,FKITP,FMHP,FMRGIP,FMRGP,FMRGTP,FMRGXP,FMVP,FPLMP,FREFRP,FRMSP,FRNTMP,FRNTP,FRWATP,FRWATPRP,FSINKP,FSMP,FSMXHP,FSMXSP,FSTOVP,FTAXP,FTELP,FTENP,FTOILP,FVACSP,FVALP,FVEHP,FWATP,FYBLP,WGTP1,WGTP2,WGTP3,WGTP4,WGTP5,WGTP6,WGTP7,WGTP8,WGTP9,WGTP10,WGTP11,WGTP12,WGTP13,WGTP14,WGTP15,WGTP16,WGTP17,WGTP18,WGTP19,WGTP20,WGTP21,WGTP22,WGTP23,WGTP24,WGTP25,WGTP26,WGTP27,WGTP28,WGTP29,WGTP30,WGTP31,WGTP32,WGTP33,WGTP34,WGTP35,WGTP36,WGTP37,WGTP38,WGTP39,WGTP40,WGTP41,WGTP42,WGTP43,WGTP44,WGTP45,WGTP46,WGTP47,WGTP48,WGTP49,WGTP50,WGTP51,WGTP52,WGTP53,WGTP54,WGTP55,WGTP56,WGTP57,WGTP58,WGTP59,WGTP60,WGTP61,WGTP62,WGTP63,WGTP64,WGTP65,WGTP66,WGTP67,WGTP68,WGTP69,WGTP70,WGTP71,WGTP72,WGTP73,WGTP74,WGTP75,WGTP76,WGTP77,WGTP78,WGTP79,WGTP80,cars,children,income,workers
3564,2011000364182,160.0,H,5,1000,-9,3,37,1035725,1054614,13,2,1,1.0,,1.0,2.0,3.0,2.0,240.0,70.0,2.0,2.0,170.0,1.0,,,,,3.0,1.0,7.0,,,1.0,9.0,1.0,,1.0,1.0,2.0,1.0,,230000.0,1.0,1.0,9.0,4.0,69640.0,4.0,,,1.0,1.0,69640.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,718.0,,0.0,1.0,39.0,0.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,14,13,5,26,12,13,4,13,4,5,25,24,14,13,12,12,4,21,5,12,14,15,22,4,13,12,21,14,18,23,5,4,13,13,16,13,18,4,19,16,14,14,4,22,13,12,3,16,4,5,23,22,17,12,11,13,4,24,4,12,13,14,26,5,11,13,21,15,25,24,3,4,13,12,15,14,24,3,19,one,no,gt35-lt100,none
3565,2011000365993,820.0,H,5,1000,-9,3,37,1035725,1054614,12,4,1,1.0,,1.0,4.0,2.0,2.0,0.0,80.0,2.0,2.0,50.0,1.0,,1.0,1400.0,1.0,1.0,1.0,8.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,160000.0,2.0,690.0,7.0,1.0,192000.0,2.0,,,1.0,1.0,192000.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,2.0,4.0,0.0,0.0,2.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1588.0,3.0,0.0,1.0,31.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4,12,2,4,20,21,13,10,11,14,3,22,12,11,13,4,18,13,21,13,3,11,4,3,20,24,13,13,13,10,4,21,10,12,13,3,20,12,21,13,4,12,4,4,18,20,13,13,13,12,4,19,13,12,11,3,20,13,18,12,3,12,4,3,22,19,11,12,14,12,3,20,12,15,11,3,21,12,22,two or more,yes,gt100,two or more
3566,2011000366889,530.0,H,5,1000,-9,3,37,1035725,1054614,14,1,1,1.0,,1.0,2.0,2.0,2.0,0.0,40.0,2.0,2.0,40.0,1.0,,,,,3.0,1.0,5.0,,,1.0,9.0,1.0,,1.0,1.0,2.0,1.0,,178000.0,1.0,440.0,9.0,,,,,,1.0,6.0,30000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,0.0,,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,336.0,,0.0,1.0,32.0,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,13,4,26,24,20,24,4,14,14,21,5,15,14,4,14,16,5,14,14,15,14,23,3,4,4,4,24,13,13,4,25,14,12,22,13,17,24,12,15,13,13,4,25,21,23,26,4,15,12,24,4,14,11,5,14,11,3,13,13,16,15,25,5,4,5,4,26,16,14,5,23,15,14,18,15,15,22,14,12,one,no,lt35,none
3567,2011000369509,0.0,H,5,1000,-9,3,37,1035725,1054614,42,3,1,1.0,,1.0,4.0,2.0,2.0,0.0,140.0,2.0,2.0,20.0,1.0,,2.0,690.0,1.0,1.0,1.0,6.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,170000.0,1.0,450.0,7.0,7.0,19200.0,2.0,,,1.0,3.0,19200.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,56.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,888.0,3.0,0.0,1.0,32.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,13,45,42,41,14,70,12,43,66,76,73,41,11,66,36,41,42,42,43,14,12,48,43,38,13,70,13,39,69,73,73,47,15,70,40,41,45,41,46,73,64,39,50,41,69,11,76,39,13,15,14,40,78,11,44,42,42,43,40,69,70,44,41,41,71,13,80,45,13,12,11,39,79,10,43,44,42,45,41,one,yes,lt35,one
3568,2011000369994,600.0,H,5,1000,-9,3,37,1035725,1054614,18,2,1,1.0,,1.0,4.0,2.0,2.0,0.0,120.0,2.0,2.0,20.0,1.0,,1.0,820.0,1.0,1.0,1.0,7.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,130000.0,2.0,240.0,8.0,1.0,72000.0,4.0,,,1.0,1.0,72000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,980.0,3.0,0.0,1.0,29.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,5,22,16,21,20,17,34,33,29,18,6,21,29,18,20,34,18,30,28,29,30,19,20,18,18,19,5,5,4,16,31,20,6,23,20,5,21,5,6,5,5,19,19,17,23,15,30,31,32,18,6,18,33,18,21,26,21,34,31,36,40,18,18,18,20,19,5,6,6,21,30,19,6,17,20,4,19,4,two or more,no,gt35-lt100,two or more
3569,2011000370047,1300.0,H,5,1000,-9,3,37,1035725,1054614,18,7,1,2.0,1.0,1.0,4.0,2.0,2.0,0.0,530.0,1.0,2.0,3.0,3.0,,2.0,1700.0,2.0,1.0,1.0,9.0,,,1.0,9.0,1.0,100.0,1.0,1.0,1.0,1.0,,345000.0,4.0,2.0,6.0,4.0,57000.0,2.0,,,1.0,1.0,57000.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,5.0,0.0,6.0,0.0,1.0,2.0,58.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2771.0,2.0,0.0,1.0,52.0,2.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,18,18,32,17,35,23,20,23,5,17,5,17,18,5,18,30,6,6,27,31,18,18,29,21,27,17,18,17,5,21,5,17,20,5,17,29,6,6,5,5,19,18,4,20,5,17,21,17,29,19,29,19,19,28,19,5,26,31,5,6,21,20,6,17,6,18,18,19,31,16,35,18,17,32,19,5,36,32,33,two or more,no,gt35-lt100,two or more
3571,2011000376069,800.0,H,5,1000,-9,3,37,1035725,1054614,25,4,1,1.0,,1.0,5.0,2.0,2.0,0.0,150.0,2.0,2.0,300.0,1.0,,2.0,1900.0,1.0,1.0,1.0,16.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,230000.0,3.0,480.0,7.0,1.0,175530.0,2.0,,,1.0,1.0,175530.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,2.0,4.0,0.0,0.0,2.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2457.0,3.0,0.0,1.0,36.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,37,38,32,24,24,48,8,39,20,7,7,9,22,35,9,27,28,31,30,28,51,43,24,24,26,38,7,34,22,7,9,9,20,37,10,22,24,30,24,25,8,9,22,22,20,9,46,9,23,41,48,41,25,9,38,28,22,22,26,24,6,10,30,27,26,7,41,8,28,41,43,39,29,8,35,22,21,21,23,two or more,yes,gt100,two or more
3572,2011000379268,1100.0,H,5,1000,-9,3,37,1035725,1054614,28,1,1,1.0,,1.0,1.0,2.0,2.0,0.0,60.0,2.0,2.0,90.0,1.0,,2.0,250.0,2.0,1.0,1.0,6.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,63000.0,1.0,240.0,2.0,,,,,,4.0,6.0,17500.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,6.0,0.0,,0.0,0.0,0.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,573.0,3.0,0.0,1.0,16.0,,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9,11,37,34,35,50,34,38,9,17,8,33,9,26,28,30,31,25,40,10,23,30,29,33,9,28,40,9,30,9,30,40,25,55,8,31,37,39,29,20,44,45,9,10,35,11,48,40,43,33,24,36,38,20,40,7,29,26,7,42,22,31,34,23,34,29,8,40,42,41,33,9,32,9,40,29,5,9,25,25,one,no,lt35,none
3573,2011000380666,,H,5,1000,-9,3,37,1035725,1054614,56,2,1,1.0,,1.0,3.0,2.0,2.0,0.0,60.0,2.0,2.0,80.0,1.0,,,,,,1.0,5.0,2.0,900.0,1.0,9.0,1.0,,1.0,1.0,3.0,1.0,,,2.0,840.0,10.0,1.0,88000.0,4.0,1110.0,15.0,1.0,1.0,88000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,,1.0,0.0,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,48,81,55,16,57,86,100,53,54,95,18,60,18,17,63,16,85,59,56,52,57,97,53,18,62,95,99,51,56,101,16,58,15,17,56,16,100,64,59,49,53,106,55,18,56,90,101,52,58,100,17,59,17,17,50,14,116,61,55,55,60,100,66,20,52,98,89,51,59,97,14,54,15,17,57,17,104,44,56,two or more,no,gt35-lt100,two or more
3574,2011000382371,,H,5,1000,-9,3,37,1035725,1054614,62,1,1,,,1.0,2.0,8.0,,0.0,40.0,2.0,2.0,3.0,3.0,,,,,,1.0,3.0,2.0,870.0,1.0,9.0,1.0,,1.0,1.0,3.0,1.0,,,0.0,200.0,7.0,,,,927.0,79.0,5.0,4.0,14000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71,56,60,24,17,19,69,99,61,15,56,64,20,54,91,109,104,69,75,22,78,64,67,91,91,110,51,19,45,102,73,63,123,59,17,24,16,63,71,17,62,73,77,103,98,96,68,20,70,90,60,72,110,58,20,16,19,56,54,111,60,52,76,21,20,18,67,108,73,20,58,62,17,74,94,99,93,55,58,98,none,no,lt35,none
3575,2011000382889,1500.0,H,5,1000,-9,3,37,1035725,1054614,32,4,1,1.0,,1.0,3.0,2.0,2.0,0.0,100.0,2.0,2.0,50.0,1.0,,1.0,650.0,1.0,1.0,1.0,6.0,,,1.0,9.0,1.0,60.0,1.0,1.0,1.0,1.0,,135000.0,2.0,900.0,7.0,1.0,118000.0,3.0,,,1.0,1.0,118000.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,2.0,4.0,0.0,0.0,2.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,935.0,2.0,0.0,1.0,27.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,33,37,9,29,54,9,8,55,35,34,52,31,56,35,28,36,11,32,10,9,30,29,57,33,9,49,56,9,33,30,9,30,10,31,30,32,52,27,49,55,33,29,11,30,69,9,10,54,28,30,55,32,57,31,32,26,9,33,10,10,33,33,50,33,8,53,52,9,31,33,9,30,9,25,33,34,50,33,53,49,two or more,yes,gt100,two or more
3576,2011000383378,,H,5,1000,-9,3,37,1035725,1054614,14,2,1,,,1.0,1.0,7.0,,0.0,30.0,2.0,2.0,3.0,3.0,,,,,,1.0,3.0,2.0,620.0,1.0,9.0,1.0,,1.0,1.0,3.0,1.0,,,1.0,240.0,7.0,,,,670.0,27.0,1.0,5.0,30100.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,,2.0,1.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24,25,14,16,16,13,14,5,4,4,14,23,11,4,13,12,5,13,26,5,4,4,14,17,19,14,14,21,26,22,13,5,13,24,16,17,22,12,4,4,5,4,14,15,14,13,13,28,23,24,16,4,12,24,14,13,25,13,3,24,23,26,16,14,14,16,14,4,4,4,16,24,16,4,15,16,4,14,26,27,one,no,lt35,none
3577,2011000384457,1000.0,H,5,1000,-9,3,37,1035725,1054614,24,2,1,1.0,,1.0,4.0,2.0,2.0,0.0,180.0,2.0,2.0,190.0,1.0,,2.0,840.0,2.0,1.0,1.0,7.0,,,1.0,9.0,1.0,100.0,1.0,1.0,1.0,1.0,,250000.0,3.0,720.0,6.0,2.0,73030.0,4.0,,,1.0,1.0,73030.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1645.0,2.0,0.0,1.0,35.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,25,26,26,7,26,8,25,7,7,7,7,22,22,7,8,23,8,8,38,38,40,40,41,27,37,23,38,23,24,26,24,40,44,26,24,40,23,24,23,25,26,24,22,44,23,42,26,40,39,44,39,24,24,38,41,27,36,38,7,8,8,8,8,23,7,24,6,24,26,21,26,7,7,26,26,7,28,24,25,two or more,no,gt35-lt100,one
3578,2011000386705,650.0,H,5,1000,-9,3,37,1035725,1054614,12,3,1,1.0,,1.0,3.0,2.0,2.0,0.0,130.0,2.0,2.0,3.0,3.0,,1.0,1100.0,1.0,1.0,1.0,4.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,150000.0,2.0,360.0,7.0,1.0,99000.0,2.0,,,1.0,1.0,99000.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1260.0,3.0,0.0,1.0,26.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,21,11,12,4,19,12,10,19,13,12,21,11,11,12,20,3,3,11,4,4,21,12,12,4,19,11,13,17,11,14,22,12,11,13,19,3,4,13,18,18,4,13,11,20,4,11,12,3,13,11,3,12,11,12,4,18,20,10,21,18,3,14,12,19,3,12,12,3,13,10,3,13,12,11,4,21,20,10,two or more,yes,gt35-lt100,two or more
3580,2011000391861,900.0,H,5,1000,-9,3,37,1035725,1054614,31,4,1,1.0,,1.0,3.0,2.0,2.0,0.0,90.0,2.0,2.0,80.0,1.0,,1.0,1100.0,1.0,1.0,1.0,6.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,80000.0,1.0,40.0,9.0,1.0,87500.0,3.0,,,1.0,1.0,87500.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,2.0,4.0,0.0,0.0,2.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1273.0,3.0,0.0,1.0,23.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,33,7,10,27,51,8,48,28,42,35,33,31,33,10,57,28,35,52,27,34,52,37,35,48,33,30,26,75,9,8,9,9,40,40,31,9,53,25,8,64,30,11,7,28,41,10,54,36,28,31,30,33,30,12,42,30,28,44,36,32,53,33,35,60,29,36,37,48,9,9,8,10,54,27,25,8,55,39,9,one,yes,gt35-lt100,two or more
3581,2011000393908,,H,5,1000,-9,3,37,1035725,1054614,21,1,1,,,1.0,1.0,9.0,,0.0,1.0,2.0,1.0,1.0,3.0,,,,,,1.0,2.0,1.0,500.0,1.0,9.0,1.0,,2.0,1.0,3.0,1.0,,,0.0,1.0,8.0,,,,500.0,53.0,1.0,4.0,11300.0,0.0,4.0,4.0,4.0,2.0,1.0,1.0,3.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,22,20,25,35,33,6,38,22,21,7,6,6,20,20,30,5,19,32,37,6,6,42,32,20,22,21,17,6,34,20,23,20,5,37,21,22,6,23,18,26,22,19,20,29,33,6,35,22,20,7,8,7,23,21,32,6,23,37,36,5,6,37,36,21,18,24,20,8,34,20,21,23,6,28,21,19,6,22,20,none,no,lt35,none
3582,2011000393967,660.0,H,5,1000,-9,3,37,1035725,1054614,34,3,1,2.0,1.0,1.0,3.0,2.0,2.0,0.0,110.0,2.0,2.0,60.0,1.0,,2.0,950.0,2.0,1.0,1.0,6.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,225000.0,4.0,50.0,4.0,1.0,180200.0,2.0,,,1.0,1.0,180200.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1387.0,3.0,0.0,1.0,37.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,53,10,50,36,9,10,11,34,58,11,31,31,33,35,63,62,32,36,58,12,35,31,36,11,32,41,38,61,40,29,10,63,9,9,32,36,57,60,36,35,55,9,59,34,10,11,12,37,57,10,39,35,35,32,54,52,31,38,55,10,33,37,35,9,37,34,34,62,41,33,9,53,10,12,30,30,58,54,38,two or more,yes,gt100,two or more
3583,2011000395698,370.0,H,5,1000,-9,3,37,1035725,1054614,50,2,1,1.0,,1.0,3.0,2.0,2.0,0.0,100.0,2.0,2.0,20.0,1.0,,1.0,610.0,1.0,1.0,1.0,5.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,100000.0,1.0,800.0,7.0,5.0,28500.0,4.0,,,5.0,2.0,28500.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,797.0,3.0,0.0,1.0,27.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,17,86,48,50,46,80,51,17,52,85,92,49,52,77,17,58,14,16,51,47,79,15,51,54,44,13,47,90,49,15,14,51,48,14,80,51,77,81,47,47,73,15,49,58,51,14,56,68,56,14,15,54,53,14,78,52,91,90,48,48,15,79,50,47,52,84,46,17,52,94,89,50,46,80,16,49,15,14,46,one,no,lt35,one
3584,2011000400595,0.0,H,5,1000,-9,3,37,1035725,1054614,17,2,1,1.0,,1.0,4.0,2.0,2.0,0.0,120.0,2.0,2.0,20.0,1.0,,1.0,1100.0,1.0,1.0,1.0,6.0,,,1.0,9.0,1.0,,1.0,1.0,1.0,1.0,,151000.0,2.0,70.0,8.0,,,,,,1.0,5.0,56000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,0.0,,0.0,1.0,0.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1246.0,3.0,0.0,1.0,24.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,5,17,4,32,17,5,6,15,16,21,15,17,29,17,5,27,15,28,28,21,4,17,5,25,16,5,6,17,19,16,17,16,30,17,5,31,18,28,31,16,5,16,5,30,17,5,6,17,15,17,18,17,31,15,4,25,18,30,28,19,5,17,5,28,18,5,5,15,20,16,15,17,29,19,5,25,17,31,30,two or more,no,lt35,none
3585,2011000400752,,H,5,1000,-9,3,37,1035725,1054614,29,1,1,,,1.0,1.0,6.0,,0.0,60.0,2.0,2.0,3.0,1.0,,,,,,1.0,3.0,2.0,610.0,1.0,9.0,1.0,,1.0,1.0,3.0,1.0,,,1.0,20.0,5.0,,,,672.0,35.0,1.0,6.0,23000.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,6.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,43,46,8,8,27,8,31,27,54,31,48,31,45,26,28,8,29,28,48,30,25,30,30,26,51,32,9,51,27,49,28,8,28,8,47,32,9,9,9,31,31,27,30,25,8,29,46,9,25,9,34,44,25,51,8,26,46,48,29,45,8,9,50,49,31,51,30,25,8,30,8,31,9,24,30,47,31,31,27,one,no,lt35,none
